,Id,Sire,Dam
2705,G2_432007,G1_900089,G1_823492
2706,G2_430583,G1_900089,G1_823492
2707,G2_431128,G1_900089,G1_823492
2708,G2_425570,G1_900089,G1_823492
2709,G2_432196,G1_900089,G1_823492
2710,G2_431077,G1_900089,G1_823492
2711,G2_425817,G1_900089,G1_823492
2712,G2_430665,G1_900089,G1_823492
2713,G2_425608,G1_900089,G1_823492
2714,G2_425041,G1_900089,G1_823492
2715,G2_425289,G1_900089,G1_823492
2716,G2_432165,G1_900089,G1_823492
2717,G2_430407,G1_900089,G1_823492
2718,G2_431592,G1_900089,G1_823492
2719,G2_430623,G1_900089,G1_823492
2720,G2_425623,G1_900089,G1_823492
2721,G2_426042,G1_900089,G1_823492
2722,G2_430426,G1_900089,G1_823492
2723,G2_431392,G1_900089,G1_823492
2724,G2_426129,G1_900089,G1_823492
2725,G2_425395,G1_900089,G1_823492
2726,G2_424271,G1_900089,G1_823492
2727,G2_431777,G1_900089,G1_823492
2728,G2_430311,G1_900089,G1_823492
2729,G2_432005,G1_900089,G1_823492
2730,G2_425465,G1_900089,G1_823265
2731,G2_425600,G1_900089,G1_823265
2732,G2_432111,G1_900089,G1_823265
2733,G2_431223,G1_900089,G1_823265
2734,G2_430253,G1_900089,G1_823265
2735,G2_425512,G1_900089,G1_823265
2736,G2_430444,G1_900089,G1_823265
2737,G2_425065,G1_900089,G1_823265
2738,G2_430257,G1_900089,G1_823265
2739,G2_431159,G1_900089,G1_823265
2740,G2_425483,G1_900089,G1_823265
2741,G2_425285,G1_900089,G1_823265
2742,G2_430967,G1_900089,G1_823265
2743,G2_431834,G1_900089,G1_823265
2744,G2_430770,G1_900089,G1_823265
2745,G2_425417,G1_900089,G1_823265
2746,G2_430639,G1_900089,G1_823265
2747,G2_431012,G1_900089,G1_823265
2748,G2_431084,G1_900089,G1_823265
2749,G2_430676,G1_900089,G1_823265
2750,G2_432004,G1_900089,G1_823265
2751,G2_426148,G1_900089,G1_823265
2752,G2_425577,G1_900089,G1_823265
2753,G2_431256,G1_900089,G1_823265
2754,G2_431759,G1_900089,G1_823265
2755,G2_430217,G1_900089,G1_823265
2756,G2_424223,G1_900089,G1_823265
2757,G2_431161,G1_900089,G1_823265
2758,G2_430474,G1_900089,G1_823265
2759,G2_432140,G1_900089,G1_823265
2760,G2_431058,G1_900089,G1_802192
2761,G2_430888,G1_900089,G1_802192
2762,G2_431979,G1_900089,G1_802192
2763,G2_425772,G1_900089,G1_802192
2764,G2_431647,G1_900089,G1_802192
2765,G2_425338,G1_900089,G1_802192
2766,G2_432153,G1_900089,G1_802192
2767,G2_431963,G1_900089,G1_802192
2768,G2_431433,G1_900089,G1_802192
2769,G2_432182,G1_900089,G1_802192
2770,G2_424780,G1_900089,G1_802192
2771,G2_430313,G1_900089,G1_802192
2772,G2_425705,G1_900089,G1_802192
2773,G2_431889,G1_900089,G1_802192
2774,G2_424521,G1_900089,G1_802192
2775,G2_432161,G1_900089,G1_802192
2776,G2_425602,G1_900089,G1_802192
2777,G2_424293,G1_900089,G1_802192
2778,G2_431244,G1_900089,G1_802192
2779,G2_432179,G1_900089,G1_802192
2780,G2_424519,G1_900089,G1_802192
2781,G2_430537,G1_900089,G1_802192
2782,G2_430992,G1_900089,G1_802192
2783,G2_424590,G1_900089,G1_802192
2784,G2_430725,G1_900089,G1_802192
2785,G2_425952,G1_900089,G1_802192
2786,G2_430963,G1_900089,G1_802192
2787,G2_424348,G1_900089,G1_802192
2788,G2_431436,G1_900089,G1_802192
2789,G2_431313,G1_900089,G1_802192
2790,G2_430764,G1_801611,G1_802778
2791,G2_425846,G1_801611,G1_802778
2792,G2_426080,G1_801611,G1_802778
2793,G2_430457,G1_801611,G1_802778
2794,G2_425294,G1_801611,G1_802778
2795,G2_431835,G1_801611,G1_802778
2796,G2_425525,G1_801611,G1_802778
2797,G2_424438,G1_801611,G1_802778
2798,G2_431205,G1_801611,G1_802778
2799,G2_431310,G1_801611,G1_802778
2800,G2_431663,G1_801611,G1_802778
2801,G2_425966,G1_801611,G1_802778
2802,G2_425745,G1_801611,G1_802778
2803,G2_431850,G1_801611,G1_802778
2804,G2_425596,G1_801611,G1_802778
2805,G2_432120,G1_801611,G1_802778
2806,G2_431856,G1_801611,G1_802778
2807,G2_431761,G1_801611,G1_802778
2808,G2_425847,G1_801611,G1_802778
2809,G2_430708,G1_801611,G1_802778
2810,G2_431766,G1_801611,G1_802778
2811,G2_425379,G1_801611,G1_802778
2812,G2_431587,G1_801611,G1_802778
2813,G2_425298,G1_801611,G1_802778
2814,G2_426178,G1_801611,G1_802778
2815,G2_426177,G1_801611,G1_802778
2816,G2_430653,G1_801611,G1_802778
2817,G2_430433,G1_801611,G1_802778
2818,G2_432029,G1_801611,G1_802778
2819,G2_431877,G1_801611,G1_802778
2820,G2_425402,G1_801611,G1_823103
2821,G2_426159,G1_801611,G1_823103
2822,G2_430238,G1_801611,G1_823103
2823,G2_425653,G1_801611,G1_823103
2824,G2_424876,G1_801611,G1_823103
2825,G2_432186,G1_801611,G1_823103
2826,G2_424586,G1_801611,G1_823103
2827,G2_431272,G1_801611,G1_823103
2828,G2_430954,G1_801611,G1_823103
2829,G2_430459,G1_801611,G1_823103
2830,G2_430331,G1_801611,G1_823103
2831,G2_425750,G1_801611,G1_823103
2832,G2_431826,G1_801611,G1_823103
2833,G2_430242,G1_801611,G1_823103
2834,G2_431899,G1_801611,G1_823103
2835,G2_431772,G1_801611,G1_823103
2836,G2_425501,G1_801611,G1_823103
2837,G2_424955,G1_801611,G1_823103
2838,G2_425748,G1_801611,G1_823103
2839,G2_430375,G1_801611,G1_823103
2840,G2_425674,G1_801611,G1_823103
2841,G2_430846,G1_801611,G1_823103
2842,G2_430526,G1_801611,G1_823103
2843,G2_431545,G1_801611,G1_823103
2844,G2_424852,G1_801611,G1_823103
2845,G2_424673,G1_801611,G1_823103
2846,G2_430979,G1_801611,G1_823103
2847,G2_430529,G1_801611,G1_823103
2848,G2_430876,G1_801611,G1_823103
2849,G2_425845,G1_801611,G1_823103
2850,G2_424737,G1_801809,G1_401869
2851,G2_424680,G1_801809,G1_401869
2852,G2_425607,G1_801809,G1_401869
2853,G2_425508,G1_801809,G1_401869
2854,G2_425999,G1_801809,G1_401869
2855,G2_425770,G1_801809,G1_401869
2856,G2_425325,G1_801809,G1_401869
2857,G2_430491,G1_801809,G1_401869
2858,G2_430779,G1_801809,G1_401869
2859,G2_431018,G1_801809,G1_401869
2860,G2_424804,G1_801809,G1_401869
2861,G2_430449,G1_801809,G1_401869
2862,G2_431890,G1_801809,G1_401869
2863,G2_424251,G1_801809,G1_401869
2864,G2_431703,G1_801809,G1_401869
2865,G2_431745,G1_801809,G1_401869
2866,G2_432077,G1_801809,G1_401869
2867,G2_430860,G1_801809,G1_401869
2868,G2_430613,G1_801809,G1_401869
2869,G2_430283,G1_801809,G1_401869
2870,G2_426201,G1_801809,G1_401869
2871,G2_432051,G1_801809,G1_401869
2872,G2_425485,G1_801809,G1_401869
2873,G2_425296,G1_801809,G1_401869
2874,G2_431714,G1_801809,G1_401869
2875,G2_430221,G1_801809,G1_401869
2876,G2_430234,G1_801809,G1_401869
2877,G2_424750,G1_801809,G1_401869
2878,G2_424400,G1_801809,G1_401869
2879,G2_430543,G1_801809,G1_401869
2880,G2_425154,G1_801809,G1_823016
2881,G2_430901,G1_801809,G1_823016
2882,G2_424836,G1_801809,G1_823016
2883,G2_425018,G1_801809,G1_823016
2884,G2_432116,G1_801809,G1_823016
2885,G2_425031,G1_801809,G1_823016
2886,G2_430757,G1_801809,G1_823016
2887,G2_431603,G1_801809,G1_823016
2888,G2_431444,G1_801809,G1_823016
2889,G2_430919,G1_801809,G1_823016
2890,G2_426072,G1_801809,G1_823016
2891,G2_431071,G1_801809,G1_823016
2892,G2_424383,G1_801809,G1_823016
2893,G2_430527,G1_801809,G1_823016
2894,G2_424476,G1_801809,G1_823016
2895,G2_430355,G1_801809,G1_823016
2896,G2_425347,G1_801809,G1_823016
2897,G2_424724,G1_801809,G1_823016
2898,G2_425234,G1_801809,G1_823016
2899,G2_425660,G1_801809,G1_823016
2900,G2_430905,G1_801809,G1_823016
2901,G2_425324,G1_801809,G1_823016
2902,G2_425318,G1_801809,G1_823016
2903,G2_425274,G1_801809,G1_823016
2904,G2_424645,G1_801809,G1_823016
2905,G2_432108,G1_801809,G1_823016
2906,G2_425639,G1_801809,G1_823016
2907,G2_426163,G1_801809,G1_823016
2908,G2_425784,G1_801809,G1_823016
2909,G2_430447,G1_801809,G1_823016
2910,G2_431718,G1_802130,G1_801603
2911,G2_430872,G1_802130,G1_801603
2912,G2_431806,G1_802130,G1_801603
2913,G2_430382,G1_802130,G1_801603
2914,G2_424699,G1_802130,G1_801603
2915,G2_424227,G1_802130,G1_801603
2916,G2_431257,G1_802130,G1_801603
2917,G2_431717,G1_802130,G1_801603
2918,G2_425457,G1_802130,G1_801603
2919,G2_430821,G1_802130,G1_801603
2920,G2_430442,G1_802130,G1_801603
2921,G2_431682,G1_802130,G1_801603
2922,G2_426142,G1_802130,G1_801603
2923,G2_424688,G1_802130,G1_801603
2924,G2_431861,G1_802130,G1_801603
2925,G2_431933,G1_802130,G1_801603
2926,G2_424933,G1_802130,G1_801603
2927,G2_426140,G1_802130,G1_801603
2928,G2_431822,G1_802130,G1_801603
2929,G2_425662,G1_802130,G1_801603
2930,G2_431230,G1_802130,G1_801603
2931,G2_431405,G1_802130,G1_801603
2932,G2_431019,G1_802130,G1_801603
2933,G2_424865,G1_802130,G1_801603
2934,G2_431124,G1_802130,G1_801603
2935,G2_431937,G1_802130,G1_801603
2936,G2_431753,G1_802130,G1_801603
2937,G2_430471,G1_802130,G1_801603
2938,G2_430939,G1_802130,G1_801603
2939,G2_424324,G1_802130,G1_801603
2940,G2_432034,G1_802130,G1_822939
2941,G2_425593,G1_802130,G1_822939
2942,G2_424365,G1_802130,G1_822939
2943,G2_432047,G1_802130,G1_822939
2944,G2_424823,G1_802130,G1_822939
2945,G2_425038,G1_802130,G1_822939
2946,G2_430845,G1_802130,G1_822939
2947,G2_430949,G1_802130,G1_822939
2948,G2_431336,G1_802130,G1_822939
2949,G2_431915,G1_802130,G1_822939
2950,G2_430777,G1_802130,G1_822939
2951,G2_425433,G1_802130,G1_822939
2952,G2_425759,G1_802130,G1_822939
2953,G2_430642,G1_802130,G1_822939
2954,G2_424585,G1_802130,G1_822939
2955,G2_431380,G1_802130,G1_822939
2956,G2_424280,G1_802130,G1_822939
2957,G2_430502,G1_802130,G1_822939
2958,G2_431100,G1_802130,G1_822939
2959,G2_425346,G1_802130,G1_822939
2960,G2_424892,G1_802130,G1_822939
2961,G2_426176,G1_802130,G1_822939
2962,G2_424913,G1_802130,G1_822939
2963,G2_430738,G1_802130,G1_822939
2964,G2_432146,G1_802130,G1_822939
2965,G2_425370,G1_802130,G1_822939
2966,G2_430255,G1_802130,G1_822939
2967,G2_431670,G1_802130,G1_822939
2968,G2_424856,G1_802130,G1_822939
2969,G2_431585,G1_802130,G1_822939
2970,G2_431395,G1_802130,G1_401877
2971,G2_431720,G1_802130,G1_401877
2972,G2_431968,G1_802130,G1_401877
2973,G2_431442,G1_802130,G1_401877
2974,G2_424654,G1_802130,G1_401877
2975,G2_431786,G1_802130,G1_401877
2976,G2_431944,G1_802130,G1_401877
2977,G2_430646,G1_802130,G1_401877
2978,G2_430920,G1_802130,G1_401877
2979,G2_425263,G1_802130,G1_401877
2980,G2_424777,G1_802130,G1_401877
2981,G2_425217,G1_802130,G1_401877
2982,G2_424949,G1_802130,G1_401877
2983,G2_430380,G1_802130,G1_401877
2984,G2_424797,G1_802130,G1_401877
2985,G2_430921,G1_802130,G1_401877
2986,G2_426088,G1_802130,G1_401877
2987,G2_430966,G1_802130,G1_401877
2988,G2_425574,G1_802130,G1_401877
2989,G2_425152,G1_802130,G1_401877
2990,G2_430993,G1_802130,G1_401877
2991,G2_431498,G1_802130,G1_401877
2992,G2_431246,G1_802130,G1_401877
2993,G2_424376,G1_802130,G1_401877
2994,G2_431460,G1_802130,G1_401877
2995,G2_424884,G1_802130,G1_401877
2996,G2_431893,G1_802130,G1_401877
2997,G2_431787,G1_802130,G1_401877
2998,G2_431087,G1_802130,G1_401877
2999,G2_425828,G1_802130,G1_401877
3000,G2_430669,G1_801590,G1_801415
3001,G2_424320,G1_801590,G1_801415
3002,G2_425101,G1_801590,G1_801415
3003,G2_425174,G1_801590,G1_801415
3004,G2_431898,G1_801590,G1_801415
3005,G2_432003,G1_801590,G1_801415
3006,G2_425286,G1_801590,G1_801415
3007,G2_424728,G1_801590,G1_801415
3008,G2_425268,G1_801590,G1_801415
3009,G2_430296,G1_801590,G1_801415
3010,G2_425959,G1_801590,G1_801415
3011,G2_430941,G1_801590,G1_801415
3012,G2_431345,G1_801590,G1_801415
3013,G2_430887,G1_801590,G1_801415
3014,G2_425866,G1_801590,G1_801415
3015,G2_425740,G1_801590,G1_801415
3016,G2_424567,G1_801590,G1_801415
3017,G2_425825,G1_801590,G1_801415
3018,G2_426107,G1_801590,G1_801415
3019,G2_425716,G1_801590,G1_801415
3020,G2_431449,G1_801590,G1_801415
3021,G2_425409,G1_801590,G1_801415
3022,G2_425835,G1_801590,G1_801415
3023,G2_425839,G1_801590,G1_801415
3024,G2_425783,G1_801590,G1_801415
3025,G2_425618,G1_801590,G1_801415
3026,G2_424757,G1_801590,G1_801415
3027,G2_425260,G1_801590,G1_801415
3028,G2_424644,G1_801590,G1_801415
3029,G2_426019,G1_801590,G1_801415
3030,G2_425657,G1_801590,G1_802257
3031,G2_430627,G1_801590,G1_802257
3032,G2_431765,G1_801590,G1_802257
3033,G2_431504,G1_801590,G1_802257
3034,G2_430302,G1_801590,G1_802257
3035,G2_431469,G1_801590,G1_802257
3036,G2_425697,G1_801590,G1_802257
3037,G2_430470,G1_801590,G1_802257
3038,G2_425102,G1_801590,G1_802257
3039,G2_425497,G1_801590,G1_802257
3040,G2_425471,G1_801590,G1_802257
3041,G2_425229,G1_801590,G1_802257
3042,G2_430823,G1_801590,G1_802257
3043,G2_424886,G1_801590,G1_802257
3044,G2_431094,G1_801590,G1_802257
3045,G2_430464,G1_801590,G1_802257
3046,G2_430804,G1_801590,G1_802257
3047,G2_431072,G1_801590,G1_802257
3048,G2_431892,G1_801590,G1_802257
3049,G2_430337,G1_801590,G1_802257
3050,G2_424689,G1_801590,G1_802257
3051,G2_425806,G1_801590,G1_802257
3052,G2_424253,G1_801590,G1_802257
3053,G2_430767,G1_801590,G1_802257
3054,G2_425803,G1_801590,G1_802257
3055,G2_425524,G1_801590,G1_802257
3056,G2_431044,G1_801590,G1_802257
3057,G2_432178,G1_801590,G1_802257
3058,G2_430932,G1_801590,G1_802257
3059,G2_424920,G1_801590,G1_802257
3060,G2_431264,G1_801590,G1_402102
3061,G2_431323,G1_801590,G1_402102
3062,G2_425208,G1_801590,G1_402102
3063,G2_431708,G1_801590,G1_402102
3064,G2_425461,G1_801590,G1_402102
3065,G2_430968,G1_801590,G1_402102
3066,G2_430984,G1_801590,G1_402102
3067,G2_430351,G1_801590,G1_402102
3068,G2_425362,G1_801590,G1_402102
3069,G2_432037,G1_801590,G1_402102
3070,G2_430886,G1_801590,G1_402102
3071,G2_424547,G1_801590,G1_402102
3072,G2_424221,G1_801590,G1_402102
3073,G2_431616,G1_801590,G1_402102
3074,G2_430309,G1_801590,G1_402102
3075,G2_425008,G1_801590,G1_402102
3076,G2_424355,G1_801590,G1_402102
3077,G2_424321,G1_801590,G1_402102
3078,G2_431417,G1_801590,G1_402102
3079,G2_425216,G1_801590,G1_402102
3080,G2_430624,G1_801590,G1_402102
3081,G2_425211,G1_801590,G1_402102
3082,G2_430692,G1_801590,G1_402102
3083,G2_424411,G1_801590,G1_402102
3084,G2_430310,G1_801590,G1_402102
3085,G2_431262,G1_801590,G1_402102
3086,G2_425142,G1_801590,G1_402102
3087,G2_425425,G1_801590,G1_402102
3088,G2_430995,G1_801590,G1_402102
3089,G2_424987,G1_801590,G1_402102
3090,G2_430936,G1_802035,G1_802131
3091,G2_431064,G1_802035,G1_802131
3092,G2_425891,G1_802035,G1_802131
3093,G2_432159,G1_802035,G1_802131
3094,G2_425130,G1_802035,G1_802131
3095,G2_430809,G1_802035,G1_802131
3096,G2_424939,G1_802035,G1_802131
3097,G2_425942,G1_802035,G1_802131
3098,G2_431744,G1_802035,G1_802131
3099,G2_430706,G1_802035,G1_802131
3100,G2_424751,G1_802035,G1_802131
3101,G2_424268,G1_802035,G1_802131
3102,G2_430874,G1_802035,G1_802131
3103,G2_425808,G1_802035,G1_802131
3104,G2_425221,G1_802035,G1_802131
3105,G2_431888,G1_802035,G1_802131
3106,G2_424887,G1_802035,G1_802131
3107,G2_424479,G1_802035,G1_802131
3108,G2_432036,G1_802035,G1_802131
3109,G2_430702,G1_802035,G1_802131
3110,G2_430225,G1_802035,G1_802131
3111,G2_431321,G1_802035,G1_802131
3112,G2_424809,G1_802035,G1_802131
3113,G2_430336,G1_802035,G1_802131
3114,G2_431749,G1_802035,G1_802131
3115,G2_425161,G1_802035,G1_802131
3116,G2_430800,G1_802035,G1_802131
3117,G2_430508,G1_802035,G1_802131
3118,G2_431092,G1_802035,G1_802131
3119,G2_431421,G1_802035,G1_802131
3120,G2_432089,G1_802035,G1_801664
3121,G2_425609,G1_802035,G1_801664
3122,G2_425564,G1_802035,G1_801664
3123,G2_425287,G1_802035,G1_801664
3124,G2_431461,G1_802035,G1_801664
3125,G2_431054,G1_802035,G1_801664
3126,G2_425147,G1_802035,G1_801664
3127,G2_425863,G1_802035,G1_801664
3128,G2_430241,G1_802035,G1_801664
3129,G2_424278,G1_802035,G1_801664
3130,G2_426116,G1_802035,G1_801664
3131,G2_425949,G1_802035,G1_801664
3132,G2_431270,G1_802035,G1_801664
3133,G2_430216,G1_802035,G1_801664
3134,G2_425334,G1_802035,G1_801664
3135,G2_424282,G1_802035,G1_801664
3136,G2_425865,G1_802035,G1_801664
3137,G2_431650,G1_802035,G1_801664
3138,G2_425430,G1_802035,G1_801664
3139,G2_425121,G1_802035,G1_801664
3140,G2_430730,G1_802035,G1_801664
3141,G2_432199,G1_802035,G1_801664
3142,G2_425869,G1_802035,G1_801664
3143,G2_431672,G1_802035,G1_801664
3144,G2_431566,G1_802035,G1_801664
3145,G2_431527,G1_802035,G1_801664
3146,G2_426083,G1_802035,G1_801664
3147,G2_425300,G1_802035,G1_801664
3148,G2_424634,G1_802035,G1_801664
3149,G2_431678,G1_802035,G1_801664
3150,G2_424888,G1_802035,G1_823340
3151,G2_425912,G1_802035,G1_823340
3152,G2_430406,G1_802035,G1_823340
3153,G2_424743,G1_802035,G1_823340
3154,G2_425042,G1_802035,G1_823340
3155,G2_431206,G1_802035,G1_823340
3156,G2_431561,G1_802035,G1_823340
3157,G2_424265,G1_802035,G1_823340
3158,G2_431883,G1_802035,G1_823340
3159,G2_424258,G1_802035,G1_823340
3160,G2_425810,G1_802035,G1_823340
3161,G2_424681,G1_802035,G1_823340
3162,G2_425592,G1_802035,G1_823340
3163,G2_431865,G1_802035,G1_823340
3164,G2_431090,G1_802035,G1_823340
3165,G2_424579,G1_802035,G1_823340
3166,G2_430903,G1_802035,G1_823340
3167,G2_425052,G1_802035,G1_823340
3168,G2_432016,G1_802035,G1_823340
3169,G2_431040,G1_802035,G1_823340
3170,G2_431409,G1_802035,G1_823340
3171,G2_424824,G1_802035,G1_823340
3172,G2_431331,G1_802035,G1_823340
3173,G2_430654,G1_802035,G1_823340
3174,G2_425659,G1_802035,G1_823340
3175,G2_431602,G1_802035,G1_823340
3176,G2_430430,G1_802035,G1_823340
3177,G2_425295,G1_802035,G1_823340
3178,G2_424742,G1_802035,G1_823340
3179,G2_426155,G1_802035,G1_823340
3180,G2_431486,G1_823444,G1_402090
3181,G2_424764,G1_823444,G1_402090
3182,G2_424632,G1_823444,G1_402090
3183,G2_424998,G1_823444,G1_402090
3184,G2_424422,G1_823444,G1_402090
3185,G2_430908,G1_823444,G1_402090
3186,G2_425054,G1_823444,G1_402090
3187,G2_431864,G1_823444,G1_402090
3188,G2_431591,G1_823444,G1_402090
3189,G2_430717,G1_823444,G1_402090
3190,G2_426108,G1_823444,G1_402090
3191,G2_430455,G1_823444,G1_402090
3192,G2_424518,G1_823444,G1_402090
3193,G2_431419,G1_823444,G1_402090
3194,G2_430677,G1_823444,G1_402090
3195,G2_425876,G1_823444,G1_402090
3196,G2_430793,G1_823444,G1_402090
3197,G2_425400,G1_823444,G1_402090
3198,G2_430918,G1_823444,G1_402090
3199,G2_431065,G1_823444,G1_402090
3200,G2_432060,G1_823444,G1_402090
3201,G2_424578,G1_823444,G1_402090
3202,G2_430580,G1_823444,G1_402090
3203,G2_431711,G1_823444,G1_402090
3204,G2_424611,G1_823444,G1_402090
3205,G2_426074,G1_823444,G1_402090
3206,G2_424842,G1_823444,G1_402090
3207,G2_432139,G1_823444,G1_402090
3208,G2_431805,G1_823444,G1_402090
3209,G2_431005,G1_823444,G1_402090
3210,G2_430833,G1_823444,G1_801653
3211,G2_430493,G1_823444,G1_801653
3212,G2_431249,G1_823444,G1_801653
3213,G2_431360,G1_823444,G1_801653
3214,G2_424416,G1_823444,G1_801653
3215,G2_430477,G1_823444,G1_801653
3216,G2_425871,G1_823444,G1_801653
3217,G2_431642,G1_823444,G1_801653
3218,G2_425133,G1_823444,G1_801653
3219,G2_424778,G1_823444,G1_801653
3220,G2_424899,G1_823444,G1_801653
3221,G2_430315,G1_823444,G1_801653
3222,G2_425420,G1_823444,G1_801653
3223,G2_430710,G1_823444,G1_801653
3224,G2_424691,G1_823444,G1_801653
3225,G2_425900,G1_823444,G1_801653
3226,G2_425853,G1_823444,G1_801653
3227,G2_424482,G1_823444,G1_801653
3228,G2_430942,G1_823444,G1_801653
3229,G2_424794,G1_823444,G1_801653
3230,G2_425979,G1_823444,G1_801653
3231,G2_432107,G1_823444,G1_801653
3232,G2_430718,G1_823444,G1_801653
3233,G2_430959,G1_823444,G1_801653
3234,G2_424785,G1_823444,G1_801653
3235,G2_432198,G1_823444,G1_801653
3236,G2_425604,G1_823444,G1_801653
3237,G2_430558,G1_823444,G1_801653
3238,G2_430753,G1_823444,G1_801653
3239,G2_426122,G1_823444,G1_801653
3240,G2_430540,G1_823444,G1_801653
3241,G2_425453,G1_823444,G1_801653
3242,G2_425293,G1_823444,G1_801653
3243,G2_431300,G1_823444,G1_801653
3244,G2_430273,G1_823444,G1_801653
3245,G2_431779,G1_823444,G1_801653
3246,G2_432078,G1_823444,G1_801653
3247,G2_431713,G1_823444,G1_801653
3248,G2_431618,G1_823444,G1_801653
3249,G2_432201,G1_823444,G1_801653
3250,G2_430482,G1_823444,G1_801653
3251,G2_431406,G1_823444,G1_801653
3252,G2_431116,G1_823444,G1_801653
3253,G2_431408,G1_823444,G1_801653
3254,G2_430323,G1_823444,G1_801653
3255,G2_430465,G1_823444,G1_801653
3256,G2_424945,G1_823444,G1_801653
3257,G2_424788,G1_823444,G1_801653
3258,G2_424509,G1_823444,G1_801653
3259,G2_425818,G1_823444,G1_801653
3260,G2_430878,G1_823444,G1_801653
3261,G2_431684,G1_823444,G1_801653
3262,G2_425009,G1_823444,G1_801653
3263,G2_431184,G1_823444,G1_801653
3264,G2_432171,G1_823444,G1_801653
3265,G2_424702,G1_823444,G1_801653
3266,G2_431825,G1_823444,G1_801653
3267,G2_424239,G1_823444,G1_801653
3268,G2_430571,G1_823444,G1_801653
3269,G2_431653,G1_823444,G1_801653
3270,G2_430831,G1_801742,G1_823508
3271,G2_424439,G1_801742,G1_823508
3272,G2_425995,G1_801742,G1_823508
3273,G2_430560,G1_801742,G1_823508
3274,G2_431483,G1_801742,G1_823508
3275,G2_431471,G1_801742,G1_823508
3276,G2_424844,G1_801742,G1_823508
3277,G2_424390,G1_801742,G1_823508
3278,G2_430822,G1_801742,G1_823508
3279,G2_431396,G1_801742,G1_823508
3280,G2_426048,G1_801742,G1_823508
3281,G2_431384,G1_801742,G1_823508
3282,G2_426125,G1_801742,G1_823508
3283,G2_424488,G1_801742,G1_823508
3284,G2_425069,G1_801742,G1_823508
3285,G2_432088,G1_801742,G1_823508
3286,G2_430575,G1_801742,G1_823508
3287,G2_430214,G1_801742,G1_823508
3288,G2_431368,G1_801742,G1_823508
3289,G2_425884,G1_801742,G1_823508
3290,G2_431398,G1_801742,G1_823508
3291,G2_424234,G1_801742,G1_823508
3292,G2_424668,G1_801742,G1_823508
3293,G2_431907,G1_801742,G1_823508
3294,G2_424635,G1_801742,G1_823508
3295,G2_425466,G1_801742,G1_823508
3296,G2_431667,G1_801742,G1_823508
3297,G2_425015,G1_801742,G1_823508
3298,G2_430368,G1_801742,G1_823508
3299,G2_430500,G1_801742,G1_823508
3300,G2_425086,G1_823152,G1_823429
3301,G2_430419,G1_823152,G1_823429
3302,G2_424664,G1_823152,G1_823429
3303,G2_425076,G1_823152,G1_823429
3304,G2_430750,G1_823152,G1_823429
3305,G2_425917,G1_823152,G1_823429
3306,G2_424494,G1_823152,G1_823429
3307,G2_425661,G1_823152,G1_823429
3308,G2_431860,G1_823152,G1_823429
3309,G2_431836,G1_823152,G1_823429
3310,G2_431095,G1_823152,G1_823429
3311,G2_430637,G1_823152,G1_823429
3312,G2_432103,G1_823152,G1_823429
3313,G2_424367,G1_823152,G1_823429
3314,G2_431857,G1_823152,G1_823429
3315,G2_430754,G1_823152,G1_823429
3316,G2_431689,G1_823152,G1_823429
3317,G2_430643,G1_823152,G1_823429
3318,G2_426147,G1_823152,G1_823429
3319,G2_430522,G1_823152,G1_823429
3320,G2_430780,G1_823152,G1_823429
3321,G2_425382,G1_823152,G1_823429
3322,G2_431335,G1_823152,G1_823429
3323,G2_424499,G1_823152,G1_823429
3324,G2_426035,G1_823152,G1_823429
3325,G2_431691,G1_823152,G1_823429
3326,G2_431930,G1_823152,G1_823429
3327,G2_430576,G1_823152,G1_823429
3328,G2_431258,G1_823152,G1_823429
3329,G2_425922,G1_823152,G1_823429
3330,G2_430567,G1_823152,G1_801643
3331,G2_425481,G1_823152,G1_801643
3332,G2_431091,G1_823152,G1_801643
3333,G2_425732,G1_823152,G1_801643
3334,G2_430875,G1_823152,G1_801643
3335,G2_430937,G1_823152,G1_801643
3336,G2_430946,G1_823152,G1_801643
3337,G2_425993,G1_823152,G1_801643
3338,G2_426139,G1_823152,G1_801643
3339,G2_430379,G1_823152,G1_801643
3340,G2_430318,G1_823152,G1_801643
3341,G2_424435,G1_823152,G1_801643
3342,G2_431350,G1_823152,G1_801643
3343,G2_431220,G1_823152,G1_801643
3344,G2_430700,G1_823152,G1_801643
3345,G2_431316,G1_823152,G1_801643
3346,G2_431295,G1_823152,G1_801643
3347,G2_424228,G1_823152,G1_801643
3348,G2_431355,G1_823152,G1_801643
3349,G2_425363,G1_823152,G1_801643
3350,G2_430392,G1_823152,G1_801643
3351,G2_424932,G1_823152,G1_801643
3352,G2_425205,G1_823152,G1_801643
3353,G2_424389,G1_823152,G1_801643
3354,G2_425690,G1_823152,G1_801643
3355,G2_424511,G1_823152,G1_801643
3356,G2_425315,G1_823152,G1_801643
3357,G2_424273,G1_823152,G1_801643
3358,G2_430398,G1_823152,G1_801643
3359,G2_430765,G1_823152,G1_801643
3360,G2_424929,G1_823152,G1_402033
3361,G2_431001,G1_823152,G1_402033
3362,G2_426029,G1_823152,G1_402033
3363,G2_431619,G1_823152,G1_402033
3364,G2_425969,G1_823152,G1_402033
3365,G2_431293,G1_823152,G1_402033
3366,G2_425541,G1_823152,G1_402033
3367,G2_431121,G1_823152,G1_402033
3368,G2_425860,G1_823152,G1_402033
3369,G2_431990,G1_823152,G1_402033
3370,G2_430460,G1_823152,G1_402033
